User_id,หมายเลขการทำรายการ,date-time,sevirity,true_label_7_day,predicted_label_7_day,accuracy_7_day,true_label_14_day,predicted_label_14_day,accuracy_14_day,true_label_outbreak,predicted_label_outbreak,accuracy_outbreak
111,219,8/5/2024,0,0,0,0.8584474885844748,0,0,0.8858447488584474,0,0,0.9178082191780822
111,220,8/6/2024,0,0,0,0.8590909090909091,0,0,0.8863636363636364,0,0,0.9181818181818182
111,221,8/7/2024,0,0,0,0.8597285067873304,0,0,0.8868778280542986,0,0,0.9185520362
111,222,8/8/2024,0,0,0,0.8603603603603603,0,0,0.8873873873873874,0,0,0.9189189189
111,223,8/9/2024,0,0,0,0.8609865470852018,0,0,0.8878923766816144,0,0,0.9192825112107623
111,224,8/10/2024,0,0,0,0.8616071428571429,0,0,0.8883928571428571,0,0,0.9196428571428571
111,225,8/11/2024,0,0,0,0.8622222222222222,0,0,0.8888888888888888,0,0,0.92
111,226,8/12/2024,0,0,0,0.8628318584070797,0,0,0.8893805309734514,0,0,0.9203539823008849
111,227,8/13/2024,0,0,0,0.8634361233480177,0,0,0.8898678414096917,0,0,0.9207048458
111,228,8/14/2024,0,0,0,0.8640350877192983,0,0,0.8903508771929824,0,0,0.9210526315789473
111,229,8/15/2024,0,0,0,0.8646288209606987,0,0,0.8908296943231441,0,0,0.9213973799126638
111,230,8/16/2024,0,0,0,0.8652173913043478,0,0,0.8913043478260869,0,0,0.9217391304347826
111,231,8/17/2024,0,0,0,0.8658008658008658,0,0,0.8917748917748918,0,0,0.9220779221
111,232,8/18/2024,0,0,0,0.8663793103448276,0,0,0.8922413793103449,0,0,0.9224137931034483
111,233,8/19/2024,0,0,0,0.8669527896995708,0,0,0.8927038626609443,0,0,0.9227467811158798
111,234,8/20/2024,0,0,0,0.8675213675213675,0,0,0.8931623931623932,0,0,0.9230769230769231
111,235,8/21/2024,0,0,0,0.8680851063829788,0,0,0.8936170212765957,0,0,0.9234042553191489
111,236,8/22/2024,0,0,0,0.8686440677966102,0,0,0.8940677966101694,0,0,0.9237288136
111,237,8/23/2024,0,0,0,0.8691983122,0,0,0.8945147679324894,0,0,0.9240506329113924
111,238,8/24/2024,0,0,0,0.8697478991596639,0,0,0.8949579831932774,0,0,0.9243697478991597
111,239,8/25/2024,0,0,0,0.8702928870292888,0,0,0.8953974895,0,0,0.9246861924686193
111,240,8/26/2024,0,0,0,0.8708333333333333,0,0,0.8958333333333334,0,0,0.925
111,241,8/27/2024,0,0,0,0.8713692946058091,0,0,0.8962655601659751,0,0,0.9253112033195021
111,242,8/28/2024,0,0,0,0.8719008264,0,0,0.8966942148760331,0,0,0.9256198347107438
111,243,8/29/2024,0,0,0,0.8724279835390947,0,0,0.8971193416,0,0,0.9259259259259259
111,244,8/30/2024,0,0,0,0.8729508196721312,0,0,0.8975409836065574,0,0,0.9262295081967213
111,245,8/31/2024,0,0,0,0.8734693877551021,0,0,0.8979591836734694,0,0,0.9265306122
111,246,9/1/2024,0,0,0,0.8739837398373984,0,0,0.8983739837398373,0,0,0.9268292683
111,247,9/2/2024,0,0,0,0.8744939271255061,0,0,0.8987854251012146,0,0,0.9271255060728745
111,248,9/3/2024,0,0,0,0.875,0,0,0.8991935483870968,0,0,0.9274193548387096
111,249,9/4/2024,0,0,0,0.8755020080321285,0,0,0.8995983935742972,0,0,0.9277108434
